time,open,high,low,close,volume
2023-04-03 08:45:00,200.12,200.8,199.74,200.73,510186
2023-04-03 08:30:00,199.97,200.69,199.59,200.0952,512806
2023-04-03 08:15:00,206.7,206.8,199.67,199.92,1767499
2023-04-03 08:00:00,201.58,201.75,200.2,200.35,515786
2023-04-03 07:45:00,202.6,202.65,201.25,201.56,305315
2023-04-03 07:30:00,202.27,202.88,201.36,202.53,308024
2023-04-03 07:15:00,204.11,204.61,201.23,202.24,683504
2023-04-03 07:00:00,203.98,204.3,203.79,204.1,35849
2023-04-03 06:45:00,204.09,204.25,203.79,203.98,33748
2023-04-03 06:30:00,204.09,204.5,204.0,204.2,35332
2023-04-03 06:15:00,204.06,204.45,203.9,204.0,43614
2023-04-03 06:00:00,203.32,204.3,203.32,204.1,36548
2023-04-03 05:45:00,203.41,203.61,203.0,203.32,48192
2023-04-03 05:30:00,203.9,204.39,203.0,203.42,86481
2023-04-03 05:15:00,203.25,203.9,203.03,203.9,56508
2023-04-03 05:00:00,203.0,203.47,203.0,203.3,43524
2023-04-03 04:45:00,202.58,203.5,202.5,203.09,98338
2023-04-03 04:30:00,202.95,202.95,202.28,202.67,81533
2023-04-03 04:15:00,204.0,206.44,201.81,202.86,402614
2023-03-31 20:00:00,207.9,207.96,207.62,207.65,159641
2023-03-31 19:45:00,207.95,208.0,207.84,207.9,96818
2023-03-31 19:30:00,207.69,208.0,207.68,207.95,135660
2023-03-31 19:15:00,207.56,207.69,207.56,207.67,49700
2023-03-31 19:00:00,207.44,207.57,207.44,207.56,62101
2023-03-31 18:45:00,207.4499,207.49,207.41,207.45,28164
2023-03-31 18:30:00,207.48,207.5,207.42,207.43,41684
2023-03-31 18:15:00,207.33,207.49,207.33,207.48,59889
2023-03-31 18:00:00,207.35,207.42,207.28,207.35,88552
2023-03-31 17:45:00,207.41,207.45,207.32,207.35,71537
2023-03-31 17:30:00,207.28,207.45,207.21,207.42,73190
2023-03-31 17:15:00,207.28,207.46,207.17,207.23,81668
2023-03-31 17:00:00,207.27,207.32,207.12,207.26,105601
2023-03-31 16:45:00,207.5,207.6,207.2,207.27,127401
2023-03-31 16:30:00,207.37,207.6,207.33,207.47,418877
2023-03-31 16:15:00,207.46,207.5,207.1,207.39,1095870
2023-03-31 16:00:00,206.26,207.55,206.1116,207.45,8561205
2023-03-31 15:45:00,207.06,207.19,206.02,206.2718,5062180
2023-03-31 15:30:00,207.01,207.35,206.6611,207.0301,5057378
2023-03-31 15:15:00,207.03,207.79,206.93,206.98,5352910
2023-03-31 15:00:00,207.0301,207.28,206.742,207.06,3799913
2023-03-31 14:45:00,206.91,207.4,206.74,207.045,4219608
2023-03-31 14:30:00,206.892,207.18,206.62,206.89,5221251
2023-03-31 14:15:00,205.69,207.0,205.64,206.89,6584841
2023-03-31 14:00:00,204.73,205.8,204.7101,205.6769,4374708
2023-03-31 13:45:00,204.82,205.35,204.62,204.73,4476956
2023-03-31 13:30:00,205.03,205.68,204.73,204.83,4971422
2023-03-31 13:15:00,204.8955,205.3,204.1201,205.035,6190689
2023-03-31 13:00:00,205.835,205.94,204.45,204.899,7045792
2023-03-31 12:45:00,205.32,206.34,205.1,205.84,7394551
2023-03-31 12:30:00,204.6901,205.45,204.3901,205.32,7477317
2023-03-31 12:15:00,204.1624,204.91,203.91,204.6801,7316587
2023-03-31 12:00:00,202.6811,204.37,202.64,204.1608,7847127
2023-03-31 11:45:00,202.0241,202.99,200.38,202.69,6044057
2023-03-31 11:30:00,201.14,202.24,200.9,202.0241,5744119
2023-03-31 11:15:00,201.3,201.65,200.66,201.125,5526477
2023-03-31 11:00:00,200.31,201.85,200.22,201.2961,6821021
2023-03-31 10:45:00,199.72,200.66,199.66,200.3,7187198
2023-03-31 10:30:00,199.58,199.9,199.1001,199.7299,5496266
2023-03-31 10:15:00,198.93,199.755,198.81,199.5897,6286994
2023-03-31 10:00:00,198.6201,199.4599,198.51,198.88,6906433
2023-03-31 09:45:00,197.53,199.1,197.2,198.6575,10813884
2023-03-31 09:30:00,197.06,197.67,196.95,197.51,362513
2023-03-31 09:15:00,196.81,197.1,196.8,197.07,254563
2023-03-31 09:00:00,196.61,197.02,196.4,196.88,286888
2023-03-31 08:45:00,196.07,197.42,195.8,196.6,725419
2023-03-31 08:30:00,195.95,196.16,195.68,196.16,125830
2023-03-31 08:15:00,196.2186,196.55,195.4415,195.95,256669
2023-03-31 08:00:00,196.05,196.05,195.77,195.78,54111
2023-03-31 07:45:00,196.14,196.16,196.04,196.05,17172
2023-03-31 07:30:00,196.05,196.22,195.96,196.21,33900
2023-03-31 07:15:00,195.8,196.15,195.77,196.02,86856
2023-03-31 07:00:00,195.65,195.79,195.46,195.79,22327
2023-03-31 06:45:00,195.74,195.8,195.65,195.75,7857
2023-03-31 06:30:00,195.63,195.7,195.27,195.68,22178
2023-03-31 06:15:00,195.89,195.89,195.5,195.61,8985
2023-03-31 06:00:00,196.25,196.3,195.75,195.87,10628
2023-03-31 05:45:00,196.24,196.28,196.09,196.24,10679
2023-03-31 05:30:00,195.91,196.31,195.9,196.27,18014
2023-03-31 05:15:00,195.58,196.0,195.58,195.95,12995
2023-03-31 05:00:00,195.57,195.65,195.5,195.5,4892
2023-03-31 04:45:00,195.43,195.85,195.32,195.57,12778
2023-03-31 04:30:00,195.51,195.51,195.15,195.45,28331
2023-03-31 04:15:00,195.35,195.85,195.3,195.5,40436
2023-03-30 20:00:00,195.42,195.63,195.25,195.35,81505
2023-03-30 19:45:00,195.34,195.5,195.33,195.42,55054
2023-03-30 19:30:00,195.3,195.34,195.22,195.3,19723
2023-03-30 19:15:00,195.26,195.3,195.2,195.22,22668
2023-03-30 19:00:00,195.37,195.43,195.24,195.24,20144
2023-03-30 18:45:00,195.22,195.37,195.2,195.35,22709
2023-03-30 18:30:00,195.2799,195.3,195.19,195.19,13223
2023-03-30 18:15:00,195.37,195.37,195.05,195.24,53907
2023-03-30 18:00:00,195.47,195.48,195.34,195.38,19458
2023-03-30 17:45:00,195.33,195.48,195.33,195.47,22398
2023-03-30 17:30:00,195.4,195.42,195.32,195.33,19985
2023-03-30 17:15:00,195.45,195.56,195.32,195.36,216934
2023-03-30 17:00:00,195.64,195.65,195.42,195.5,38781
2023-03-30 16:45:00,195.63,195.68,195.5134,195.64,34387
2023-03-30 16:30:00,195.57,195.86,195.57,195.61,112424
2023-03-30 16:15:00,195.26,195.67,195.15,195.65,719814
2023-03-30 16:00:00,195.835,196.025,195.15,195.28,4118926
2023-03-30 15:45:00,195.6898,196.1,195.57,195.84,2756586
2023-03-30 15:30:00,195.5712,195.89,195.31,195.6876,2445584
2023-03-30 15:15:00,195.63,195.98,195.08,195.58,3130492
2023-03-30 15:00:00,195.6855,195.83,195.3048,195.6262,2501582
2023-03-30 14:45:00,196.31,196.54,195.67,195.6999,2711152
2023-03-30 14:30:00,195.5811,196.74,195.48,196.3087,3117147
2023-03-30 14:15:00,195.79,196.04,195.33,195.61,3155694
2023-03-30 14:00:00,196.02,196.08,195.5,195.7973,3463116
2023-03-30 13:45:00,197.01,197.1599,195.75,196.03,4123415
2023-03-30 13:30:00,196.7101,197.26,196.7,197.0111,4656742
2023-03-30 13:15:00,195.98,196.77,195.72,196.7208,3062524
2023-03-30 13:00:00,195.564,196.1777,195.41,195.9801,2635572
2023-03-30 12:45:00,195.39,195.6584,194.96,195.5601,3234188
2023-03-30 12:30:00,195.92,196.0,195.17,195.4,3237606
2023-03-30 12:15:00,196.36,196.37,195.61,195.9399,3081002
2023-03-30 12:00:00,196.59,196.76,195.95,196.36,2979524
2023-03-30 11:45:00,196.45,196.77,195.94,196.61,3315979
2023-03-30 11:30:00,196.715,197.33,196.29,196.45,4308190
2023-03-30 11:15:00,195.92,197.15,195.7501,196.7077,5781353
2023-03-30 11:00:00,195.565,196.15,195.21,195.91,3684103
2023-03-30 10:45:00,196.205,196.48,195.34,195.555,4129384
2023-03-30 10:30:00,194.72,196.5,194.72,196.1901,5729336
2023-03-30 10:15:00,195.99,196.11,194.5,194.6941,6316274
2023-03-30 10:00:00,195.33,196.4799,194.84,195.96,7564063
2023-03-30 09:45:00,195.58,196.78,194.42,195.36,9875500
2023-03-30 09:30:00,194.9791,195.67,194.8,195.6,335924
2023-03-30 09:15:00,195.13,195.43,194.87,194.94,281560
2023-03-30 09:00:00,195.67,195.74,194.96,195.13,203279
2023-03-30 08:45:00,194.93,195.75,194.7,195.7,323278
2023-03-30 08:30:00,195.17,195.18,194.85,194.85,112831
2023-03-30 08:15:00,195.48,195.83,193.5,195.15,415945
2023-03-30 08:00:00,195.5,195.5,194.5,194.82,136606
2023-03-30 07:45:00,195.75,195.75,195.36,195.49,67321
2023-03-30 07:30:00,195.6,195.78,195.46,195.74,48240
2023-03-30 07:15:00,195.69,195.83,195.42,195.7,166810
2023-03-30 07:00:00,195.75,195.8,195.43,195.69,32590
2023-03-30 06:45:00,195.42,195.91,195.42,195.82,32467
2023-03-30 06:30:00,195.38,195.58,195.31,195.4,30738
2023-03-30 06:15:00,195.04,195.38,195.04,195.35,15758
2023-03-30 06:00:00,194.85,195.1,194.85,195.04,10028
2023-03-30 05:45:00,195.03,195.03,194.5,194.79,21926
2023-03-30 05:30:00,194.86,195.2,194.85,195.0,24275
2023-03-30 05:15:00,194.55,195.0,194.55,194.87,39390
2023-03-30 05:00:00,194.63,194.7,194.48,194.49,13946
2023-03-30 04:45:00,194.37,194.64,194.36,194.51,19563
2023-03-30 04:30:00,194.8,194.81,194.33,194.35,25377
2023-03-30 04:15:00,194.66,194.85,193.12,194.7,82391
2023-03-29 20:00:00,193.25,193.29,192.68,192.78,138189
2023-03-29 19:45:00,193.51,193.58,193.25,193.25,51432
2023-03-29 19:30:00,193.65,193.68,193.45,193.5,37914
2023-03-29 19:15:00,193.79,193.79,193.6,193.63,37397
2023-03-29 19:00:00,193.76,193.84,193.75,193.77,25348
2023-03-29 18:45:00,193.78,193.8,193.66,193.79,25853
2023-03-29 18:30:00,193.6201,193.79,193.6201,193.74,19902
2023-03-29 18:15:00,193.72,193.78,193.61,193.68,40170
2023-03-29 18:00:00,193.81,193.85,193.66,193.72,36303
2023-03-29 17:45:00,193.75,193.85,193.65,193.85,42691
2023-03-29 17:30:00,193.6,193.77,193.56,193.71,62231
2023-03-29 17:15:00,193.55,193.67,193.51,193.61,36094
2023-03-29 17:00:00,193.6,193.65,193.45,193.52,60224
2023-03-29 16:45:00,193.58,193.66,193.52,193.58,55623
2023-03-29 16:30:00,193.54,193.88,193.5,193.58,102046
2023-03-29 16:15:00,193.88,194.01,193.4,193.52,597199
2023-03-29 16:00:00,193.2606,194.0399,193.219,193.916,5134525
2023-03-29 15:45:00,193.28,193.45,192.9692,193.27,3398452
2023-03-29 15:30:00,192.4354,193.39,192.3314,193.28,3880267
2023-03-29 15:15:00,192.5301,192.7,192.02,192.436,3365276
2023-03-29 15:00:00,192.035,192.68,191.88,192.5299,3300201
2023-03-29 14:45:00,191.5375,192.16,191.41,192.04,2762526
2023-03-29 14:30:00,191.2301,191.589,190.88,191.5399,2806748
2023-03-29 14:15:00,191.19,191.44,190.63,191.2333,3197139
2023-03-29 14:00:00,191.52,191.84,190.9,191.19,3013549
2023-03-29 13:45:00,192.4899,192.62,190.96,191.5299,3830828
2023-03-29 13:30:00,192.425,192.77,192.0501,192.47,2966035
2023-03-29 13:15:00,191.79,192.54,191.4,192.4255,3440707
2023-03-29 13:00:00,192.5741,192.67,191.56,191.7958,3813943
2023-03-29 12:45:00,193.39,193.7,192.56,192.58,3735525
2023-03-29 12:30:00,192.97,193.53,192.81,193.4,3388590
2023-03-29 12:15:00,192.62,193.1,192.31,192.98,3740838
2023-03-29 12:00:00,192.22,192.68,191.93,192.62,3572633
2023-03-29 11:45:00,191.53,192.34,191.24,192.2278,3801412
2023-03-29 11:30:00,191.1099,191.7,190.82,191.51,3598311
2023-03-29 11:15:00,190.8253,191.77,190.7801,191.1,4571535
2023-03-29 11:00:00,190.2241,191.25,189.77,190.8399,6007285
2023-03-29 10:45:00,190.3839,190.8699,189.44,190.215,7135399
2023-03-29 10:30:00,192.035,192.48,189.87,190.29,8256696
2023-03-29 10:15:00,194.5257,194.7,191.95,192.0381,7227107
2023-03-29 10:00:00,194.835,194.9599,193.37,194.5299,7185573
2023-03-29 09:45:00,193.13,195.29,192.6203,194.8264,11097761
2023-03-29 09:30:00,192.58,193.31,192.58,193.1,378891
2023-03-29 09:15:00,192.31,192.65,192.21,192.6,207296
2023-03-29 09:00:00,191.95,192.48,191.9,192.32,146257
2023-03-29 08:45:00,192.1,192.19,191.85,191.99,149990
2023-03-29 08:30:00,192.1691,192.17,191.74,192.15,176778
2023-03-29 08:15:00,192.5,192.7,189.5,192.15,403030
2023-03-29 08:00:00,192.58,192.69,192.2,192.39,60800
2023-03-29 07:45:00,192.51,192.57,192.26,192.57,72279
2023-03-29 07:30:00,192.09,192.66,191.9,192.51,102610
2023-03-29 07:15:00,191.9,192.6,191.86,192.06,194239
2023-03-29 07:00:00,192.05,192.05,191.85,191.86,14460
2023-03-29 06:45:00,191.96,192.05,191.89,192.01,11611
2023-03-29 06:30:00,191.75,191.88,191.71,191.88,10867
2023-03-29 06:15:00,191.94,192.11,191.75,191.75,32941
2023-03-29 06:00:00,191.75,191.95,191.7,191.9,11478
2023-03-29 05:45:00,191.74,191.74,191.65,191.74,12297
2023-03-29 05:30:00,191.6,191.78,191.44,191.7,15880
2023-03-29 05:15:00,191.61,191.93,191.57,191.64,25882
2023-03-29 05:00:00,191.47,191.62,191.39,191.62,14194
2023-03-29 04:45:00,191.79,191.99,191.4,191.4,37566
2023-03-29 04:30:00,191.79,191.85,191.4,191.67,41300
2023-03-29 04:15:00,191.27,191.91,190.0,191.8,67538
2023-03-28 20:00:00,189.74,189.8,189.6,189.65,66022
2023-03-28 19:45:00,189.73,189.79,189.65,189.71,27698
2023-03-28 19:30:00,189.7,189.82,189.68,189.77,25744
2023-03-28 19:15:00,189.79,189.8,189.67,189.69,20195
2023-03-28 19:00:00,189.81,189.85,189.65,189.8,22062
2023-03-28 18:45:00,189.82,189.92,189.8,189.81,23204
2023-03-28 18:30:00,189.92,189.92,189.71,189.83,20459
2023-03-28 18:15:00,189.45,189.95,189.42,189.94,60114
2023-03-28 18:00:00,189.47,189.48,189.42,189.4498,13471
2023-03-28 17:45:00,189.42,189.5,189.4,189.46,19843
2023-03-28 17:30:00,189.44,189.53,189.37,189.42,30998
2023-03-28 17:15:00,189.64,189.65,189.39,189.42,47430
2023-03-28 17:00:00,189.65,189.67,189.4101,189.64,43761
2023-03-28 16:45:00,189.65,189.75,189.55,189.63,49107
2023-03-28 16:30:00,189.26,189.69,189.2,189.64,85318
2023-03-28 16:15:00,189.19,189.33,189.06,189.26,419264
2023-03-28 16:00:00,188.87,189.37,188.6,189.205,4273082
2023-03-28 15:45:00,188.44,189.14,188.19,188.88,3247604
2023-03-28 15:30:00,188.45,188.88,188.1,188.45,3250500
2023-03-28 15:15:00,187.83,188.49,187.64,188.43,2796623
2023-03-28 15:00:00,187.52,188.04,187.42,187.82,2274612
2023-03-28 14:45:00,187.2072,187.6,186.92,187.52,2100951
2023-03-28 14:30:00,187.7101,187.93,187.12,187.21,2510981
2023-03-28 14:15:00,186.93,187.79,186.8101,187.72,2875150
2023-03-28 14:00:00,187.0,187.33,186.77,186.9314,2518368
2023-03-28 13:45:00,187.04,187.39,186.34,186.9973,3244895
2023-03-28 13:30:00,186.5302,187.211,186.22,187.04,2691900
2023-03-28 13:15:00,185.99,186.94,185.81,186.545,3580646
2023-03-28 13:00:00,186.535,186.69,185.43,185.98,3826415
2023-03-28 12:45:00,187.16,187.18,185.92,186.53,4721993
2023-03-28 12:30:00,187.73,187.807,187.02,187.1771,3085677
2023-03-28 12:15:00,188.79,188.9225,187.4,187.7291,3191533
2023-03-28 12:00:00,188.74,188.92,188.33,188.7825,2026527
2023-03-28 11:45:00,189.1926,189.3868,188.51,188.73,2723939
2023-03-28 11:30:00,189.17,189.57,188.8576,189.22,2903264
2023-03-28 11:15:00,188.1439,189.29,188.05,189.17,3566091
2023-03-28 11:00:00,188.4338,189.16,188.0,188.14,3849573
2023-03-28 10:45:00,188.94,189.1,187.64,188.44,4683478
2023-03-28 10:30:00,189.6529,189.96,188.6,188.9299,4696249
2023-03-28 10:15:00,188.48,189.75,188.0,189.6787,5608110
