,time,open,high,low,close,volume,Stock
0,2023-04-05 17:30:00,132.0,132.0,132.0,132.0,178,IBM
1,2023-04-05 16:30:00,132.2,132.35,132.2,132.35,1400,IBM
2,2023-04-05 16:15:00,132.14,132.14,132.14,132.14,199920,IBM
3,2023-04-05 16:00:00,132.02,132.15,131.86,132.14,298556,IBM
4,2023-04-05 15:45:00,131.97,132.09,131.89,132.04,144122,IBM
5,2023-04-05 15:30:00,132.09,132.095,131.96,131.97,93925,IBM
6,2023-04-05 15:15:00,132.25,132.25,132.06,132.09,61465,IBM
7,2023-04-05 15:00:00,132.2,132.32,132.14,132.26,57637,IBM
8,2023-04-05 14:45:00,132.15,132.295,132.14,132.21,64213,IBM
9,2023-04-05 14:30:00,132.15,132.24,132.09,132.15,68637,IBM
10,2023-04-05 14:15:00,132.21,132.34,132.14,132.15,58739,IBM
11,2023-04-05 14:00:00,132.12,132.23,132.01,132.22,52141,IBM
12,2023-04-05 13:45:00,132.215,132.28,132.1,132.13,44863,IBM
13,2023-04-05 13:30:00,132.24,132.27,132.145,132.22,49902,IBM
14,2023-04-05 13:15:00,131.99,132.3,131.97,132.23,75203,IBM
15,2023-04-05 13:00:00,132.1,132.1219,131.92,131.98,55818,IBM
16,2023-04-05 12:45:00,131.995,132.27,131.995,132.1,56716,IBM
17,2023-04-05 12:30:00,132.28,132.3,131.97,131.98,101901,IBM
18,2023-04-05 12:15:00,132.39,132.41,132.2,132.28,56699,IBM
19,2023-04-05 12:00:00,132.35,132.44,132.22,132.38,73187,IBM
20,2023-04-05 11:45:00,132.15,132.57,132.13,132.37,70821,IBM
21,2023-04-05 11:30:00,132.37,132.45,132.1,132.14,70099,IBM
22,2023-04-05 11:15:00,132.44,132.5,132.33,132.4,60661,IBM
23,2023-04-05 11:00:00,132.43,132.61,132.33,132.44,94904,IBM
24,2023-04-05 10:45:00,132.38,132.61,132.36,132.44,87716,IBM
25,2023-04-05 10:30:00,132.2,132.5399,132.18,132.39,109128,IBM
26,2023-04-05 10:15:00,132.28,132.32,132.06,132.19,90133,IBM
27,2023-04-05 10:00:00,132.13,132.32,132.04,132.27,70122,IBM
28,2023-04-05 09:45:00,131.37,132.29,131.37,132.17,122034,IBM
29,2023-04-05 09:30:00,131.17,131.17,131.17,131.17,569,IBM
30,2023-04-05 09:15:00,131.44,131.44,131.44,131.44,152,IBM
31,2023-04-05 08:30:00,131.25,131.58,131.25,131.58,500,IBM
32,2023-04-05 08:15:00,131.0,131.0,131.0,131.0,100,IBM
33,2023-04-05 07:15:00,131.29,131.29,131.29,131.29,250,IBM
34,2023-04-05 06:30:00,131.29,131.29,131.29,131.29,100,IBM
35,2023-04-05 04:15:00,131.5,131.5,131.5,131.5,101,IBM
36,2023-04-04 20:00:00,131.38,131.8,131.38,131.8,619,IBM
37,2023-04-04 19:45:00,131.5,131.5,131.5,131.5,100,IBM
38,2023-04-04 16:45:00,131.6,131.6,131.6,131.6,230,IBM
39,2023-04-04 16:15:00,131.6,131.6,131.6,131.6,112844,IBM
40,2023-04-04 16:00:00,131.41,131.64,131.38,131.61,339709,IBM
41,2023-04-04 15:45:00,131.45,131.5,131.31,131.4,134290,IBM
42,2023-04-04 15:30:00,131.32,131.55,131.3,131.45,87198,IBM
43,2023-04-04 15:15:00,130.97,131.33,130.97,131.3,153127,IBM
44,2023-04-04 15:00:00,131.13,131.13,130.915,130.97,65365,IBM
45,2023-04-04 14:45:00,131.08,131.14,130.89,131.14,67651,IBM
46,2023-04-04 14:30:00,131.3,131.3,131.0726,131.08,54123,IBM
47,2023-04-04 14:15:00,131.38,131.39,131.25,131.302,70713,IBM
48,2023-04-04 14:00:00,131.43,131.475,131.29,131.39,103269,IBM
49,2023-04-04 13:45:00,131.55,131.62,131.42,131.42,61558,IBM
50,2023-04-04 13:30:00,131.54,131.69,131.53,131.5592,92638,IBM
51,2023-04-04 13:15:00,131.39,131.596,131.34,131.546,62643,IBM
52,2023-04-04 13:00:00,131.43,131.55,131.3,131.39,69001,IBM
53,2023-04-04 12:45:00,131.41,131.46,131.19,131.42,123072,IBM
54,2023-04-04 12:30:00,131.3,131.48,131.24,131.4,87497,IBM
55,2023-04-04 12:15:00,131.39,131.55,131.27,131.3,99307,IBM
56,2023-04-04 12:00:00,131.43,131.56,131.35,131.41,84258,IBM
57,2023-04-04 11:45:00,131.33,131.48,131.16,131.42,64803,IBM
58,2023-04-04 11:30:00,131.32,131.35,131.04,131.325,96441,IBM
59,2023-04-04 11:15:00,131.42,131.45,131.14,131.32,94009,IBM
60,2023-04-04 11:00:00,131.55,131.72,131.43,131.43,89613,IBM
61,2023-04-04 10:45:00,131.57,131.83,131.465,131.56,79336,IBM
62,2023-04-04 10:30:00,131.71,131.93,131.55,131.55,104691,IBM
63,2023-04-04 10:15:00,131.73,132.03,131.57,131.705,151717,IBM
64,2023-04-04 10:00:00,131.92,132.0,131.7,131.71,52867,IBM
65,2023-04-04 09:45:00,131.99,132.1499,131.67,131.92,155404,IBM
66,2023-04-04 09:15:00,132.4,132.4,132.1,132.1,2145,IBM
67,2023-04-04 07:45:00,132.21,132.21,132.21,132.21,105,IBM
68,2023-04-03 18:30:00,132.0,132.0,132.0,132.0,193,IBM
69,2023-04-03 17:00:00,132.25,132.25,132.25,132.25,295,IBM
70,2023-04-03 16:45:00,132.0,132.0,132.0,132.0,1289,IBM
