,time,open,high,low,close,volume,Stock
0,2023-04-05 20:00:00,165.61,165.61,165.55,165.55,1209,JNJ
1,2023-04-05 19:45:00,165.61,165.61,165.61,165.61,223,JNJ
2,2023-04-05 19:30:00,165.55,165.61,165.55,165.61,430,JNJ
3,2023-04-05 19:15:00,165.6,165.61,165.6,165.61,759,JNJ
4,2023-04-05 19:00:00,165.5,165.5,165.5,165.5,100,JNJ
5,2023-04-05 18:45:00,165.5,165.5,165.5,165.5,502,JNJ
6,2023-04-05 18:30:00,165.51,165.61,165.5,165.5,3432,JNJ
7,2023-04-05 18:15:00,165.55,165.55,165.53,165.55,1333,JNJ
8,2023-04-05 18:00:00,165.32,165.32,165.31,165.31,636,JNJ
9,2023-04-05 17:15:00,165.2701,165.61,165.2701,165.61,16174,JNJ
10,2023-04-05 17:00:00,165.26,165.26,165.26,165.26,261,JNJ
11,2023-04-05 16:45:00,165.61,165.66,165.0828,165.0828,15888,JNJ
12,2023-04-05 16:30:00,165.61,165.61,165.61,165.61,2267,JNJ
13,2023-04-05 16:15:00,165.61,165.65,165.49,165.65,419697,JNJ
14,2023-04-05 16:00:00,165.23,165.66,165.1,165.65,2025963,JNJ
15,2023-04-05 15:45:00,164.88,165.29,164.88,165.23,512334,JNJ
16,2023-04-05 15:30:00,165.2,165.26,164.82,164.89,502150,JNJ
17,2023-04-05 15:15:00,164.92,165.24,164.89,165.2,533435,JNJ
18,2023-04-05 15:00:00,164.945,165.0,164.85,164.9259,322337,JNJ
19,2023-04-05 14:45:00,164.8632,164.96,164.76,164.95,215282,JNJ
20,2023-04-05 14:30:00,164.7,164.89,164.67,164.87,291918,JNJ
21,2023-04-05 14:15:00,164.59,164.73,164.5,164.71,267701,JNJ
22,2023-04-05 14:00:00,164.53,164.6774,164.49,164.59,355259,JNJ
23,2023-04-05 13:45:00,164.5194,164.66,164.47,164.53,303561,JNJ
24,2023-04-05 13:30:00,164.06,164.55,164.06,164.5222,308531,JNJ
25,2023-04-05 13:15:00,164.0463,164.24,163.92,164.045,188111,JNJ
26,2023-04-05 13:00:00,164.36,164.3615,163.9801,164.0669,317803,JNJ
27,2023-04-05 12:45:00,163.75,164.47,163.7,164.34,505120,JNJ
28,2023-04-05 12:30:00,163.65,163.87,163.5,163.7488,295682,JNJ
29,2023-04-05 12:15:00,163.64,163.68,163.29,163.66,281714,JNJ
30,2023-04-05 12:00:00,163.59,163.765,163.41,163.64,246589,JNJ
31,2023-04-05 11:45:00,163.51,163.85,163.44,163.61,397827,JNJ
32,2023-04-05 11:30:00,163.565,163.77,163.32,163.5,416319,JNJ
33,2023-04-05 11:15:00,163.46,163.71,163.31,163.565,381867,JNJ
34,2023-04-05 11:00:00,163.86,164.2,163.24,163.47,577216,JNJ
35,2023-04-05 10:45:00,163.02,163.89,162.88,163.85,620480,JNJ
36,2023-04-05 10:30:00,163.78,164.07,162.95,162.98,773467,JNJ
37,2023-04-05 10:15:00,163.29,163.8285,162.98,163.8133,637690,JNJ
38,2023-04-05 10:00:00,163.39,163.96,162.91,163.28,653983,JNJ
39,2023-04-05 09:45:00,164.37,164.48,162.76,163.4152,2336548,JNJ
40,2023-04-05 09:30:00,162.81,165.0,162.78,164.4,110720,JNJ
41,2023-04-05 09:15:00,163.22,163.3,162.75,162.8,13639,JNJ
42,2023-04-05 09:00:00,162.59,163.3799,162.59,163.25,23309,JNJ
43,2023-04-05 08:45:00,162.55,162.65,162.5,162.5,27778,JNJ
44,2023-04-05 08:30:00,162.8,162.8,162.55,162.55,3906,JNJ
45,2023-04-05 08:15:00,163.0001,163.1,162.53,162.6,232585,JNJ
46,2023-04-05 08:00:00,162.92,162.92,162.34,162.7,4627,JNJ
47,2023-04-05 07:45:00,163.15,163.15,163.02,163.02,4823,JNJ
48,2023-04-05 07:30:00,163.1,163.12,163.1,163.12,351,JNJ
49,2023-04-05 07:15:00,162.7,163.01,162.7,163.01,2083,JNJ
50,2023-04-05 07:00:00,163.1,163.1,163.01,163.01,299,JNJ
51,2023-04-05 06:45:00,163.1,163.1,163.1,163.1,120,JNJ
52,2023-04-05 06:30:00,163.25,163.25,163.25,163.25,522,JNJ
53,2023-04-05 05:45:00,163.36,163.5,163.36,163.5,4600,JNJ
54,2023-04-05 05:30:00,163.1,163.1,163.1,163.1,249,JNJ
55,2023-04-05 05:15:00,163.39,163.39,163.27,163.27,1292,JNJ
56,2023-04-05 04:30:00,163.0,163.2,163.0,163.2,886,JNJ
57,2023-04-04 20:00:00,163.3,163.3,163.11,163.3,1917,JNJ
58,2023-04-04 19:45:00,163.18,163.4,163.18,163.37,2824,JNJ
59,2023-04-04 19:30:00,163.37,163.37,163.16,163.16,1419,JNJ
60,2023-04-04 19:15:00,163.22,163.25,163.2,163.2,3719,JNJ
61,2023-04-04 19:00:00,163.0,163.25,163.0,163.2,3611,JNJ
62,2023-04-04 18:45:00,163.1,163.25,163.03,163.11,4811,JNJ
63,2023-04-04 18:30:00,163.0,163.13,163.0,163.13,1258,JNJ
64,2023-04-04 18:15:00,163.25,163.25,162.65,162.92,12590,JNJ
65,2023-04-04 18:00:00,163.25,163.3,163.1601,163.25,7390,JNJ
66,2023-04-04 17:45:00,163.2499,163.4,163.16,163.25,5209,JNJ
67,2023-04-04 17:30:00,163.17,163.4799,163.15,163.25,16685,JNJ
68,2023-04-04 17:15:00,163.2999,163.35,163.15,163.2,25675,JNJ
69,2023-04-04 17:00:00,163.305,163.8,163.15,163.21,49040,JNJ
70,2023-04-04 16:45:00,163.63,164.0,162.61,163.3,78569,JNJ
71,2023-04-04 16:30:00,160.9,164.4085,160.9,163.65,410462,JNJ
