,time,open,high,low,close,volume,Stock
130,2023-03-23 16:15:00,514.91,514.91,514.91,514.91,245,COKE
131,2023-03-23 16:00:00,513.46,516.025,513.46,513.87,3930,COKE
132,2023-03-23 15:45:00,510.04,511.7,510.04,511.7,1554,COKE
133,2023-03-23 15:30:00,513.05,513.05,510.215,512.415,2200,COKE
134,2023-03-23 15:00:00,513.125,513.125,510.75,511.75,746,COKE
135,2023-03-23 14:45:00,514.3186,514.3186,514.3186,514.3186,320,COKE
136,2023-03-23 14:30:00,513.2915,515.465,513.2915,515.465,256,COKE
137,2023-03-23 14:00:00,515.22,515.22,515.22,515.22,129,COKE
138,2023-03-23 13:30:00,514.69,515.435,514.69,515.435,213,COKE
139,2023-03-23 13:15:00,517.47,517.47,515.98,515.98,832,COKE
140,2023-03-23 13:00:00,514.14,514.14,514.14,514.14,192,COKE
141,2023-03-23 12:45:00,515.95,515.95,515.95,515.95,107,COKE
142,2023-03-23 12:15:00,513.9,513.9,513.9,513.9,128,COKE
143,2023-03-23 12:00:00,513.915,513.915,513.915,513.915,104,COKE
144,2023-03-23 11:45:00,514.135,514.135,513.83,513.83,465,COKE
145,2023-03-23 11:30:00,516.045,516.045,516.045,516.045,205,COKE
146,2023-03-23 11:15:00,515.935,515.935,515.935,515.935,105,COKE
147,2023-03-23 10:45:00,515.91,515.92,514.42,514.84,922,COKE
148,2023-03-23 10:15:00,519.4,519.4,519.4,519.4,222,COKE
149,2023-03-23 09:45:00,514.43,515.43,514.43,515.43,367,COKE
150,2023-03-22 16:15:00,512.46,512.46,512.46,512.46,512,COKE
151,2023-03-22 16:00:00,513.22,515.2,512.18,512.22,4017,COKE
152,2023-03-22 15:45:00,518.8,518.8,516.68,516.68,461,COKE
153,2023-03-22 15:30:00,520.98,520.98,518.82,518.82,608,COKE
154,2023-03-22 15:00:00,521.41,521.41,521.41,521.41,100,COKE
155,2023-03-22 14:45:00,522.05,522.05,522.05,522.05,216,COKE
156,2023-03-22 14:15:00,523.14,523.14,519.3202,519.3202,582,COKE
157,2023-03-22 14:00:00,518.3,519.43,518.3,519.43,843,COKE
158,2023-03-22 13:15:00,519.37,519.37,519.37,519.37,153,COKE
159,2023-03-22 11:45:00,522.2847,522.2847,522.2847,522.2847,245,COKE
160,2023-03-22 11:00:00,523.5,523.5,523.5,523.5,154,COKE
161,2023-03-22 10:30:00,521.99,521.99,521.99,521.99,275,COKE
162,2023-03-22 09:45:00,517.32,521.9899,517.32,521.9899,482,COKE
163,2023-03-21 16:15:00,517.28,517.28,517.28,517.28,2768,COKE
164,2023-03-21 16:00:00,518.0,518.0,514.6901,516.83,2403,COKE
165,2023-03-21 15:15:00,515.6,515.6,515.6,515.6,306,COKE
166,2023-03-21 15:00:00,514.8099,514.8099,514.28,514.28,555,COKE
167,2023-03-21 14:45:00,513.24,513.24,513.24,513.24,196,COKE
168,2023-03-21 14:00:00,512.37,512.37,512.37,512.37,202,COKE
169,2023-03-21 13:45:00,514.69,514.69,514.69,514.69,109,COKE
170,2023-03-21 13:00:00,513.84,513.84,513.84,513.84,411,COKE
171,2023-03-21 12:45:00,516.41,516.41,516.41,516.41,319,COKE
172,2023-03-21 12:30:00,516.98,517.01,516.98,517.01,739,COKE
173,2023-03-21 12:15:00,516.97,516.97,516.97,516.97,222,COKE
174,2023-03-21 12:00:00,517.35,517.35,517.35,517.35,192,COKE
175,2023-03-21 11:45:00,519.0,519.0,518.99,518.99,213,COKE
176,2023-03-21 11:30:00,517.85,517.85,517.85,517.85,460,COKE
177,2023-03-21 09:45:00,520.94,524.99,520.94,524.99,835,COKE
178,2023-03-21 09:30:00,518.0,518.0,518.0,518.0,138,COKE
179,2023-03-20 16:00:00,511.43,514.02,511.43,512.715,6736,COKE
180,2023-03-20 15:45:00,514.01,514.01,510.17,510.17,904,COKE
181,2023-03-20 15:15:00,510.73,510.73,510.73,510.73,133,COKE
182,2023-03-20 15:00:00,511.855,511.855,511.855,511.855,141,COKE
183,2023-03-20 14:45:00,513.27,513.27,510.36,510.36,1513,COKE
184,2023-03-20 14:30:00,511.21,511.21,511.21,511.21,132,COKE
185,2023-03-20 14:15:00,512.16,512.16,512.12,512.12,348,COKE
186,2023-03-20 14:00:00,513.77,513.77,513.77,513.77,190,COKE
187,2023-03-20 13:45:00,515.87,515.87,514.04,514.05,709,COKE
188,2023-03-20 13:30:00,517.17,517.17,514.427,514.427,619,COKE
189,2023-03-20 13:15:00,515.43,515.43,515.43,515.43,103,COKE
190,2023-03-20 12:45:00,509.78,512.16,509.78,512.16,360,COKE
191,2023-03-20 12:30:00,508.9,508.93,508.16,508.93,873,COKE
192,2023-03-20 12:15:00,509.96,509.96,508.6025,508.6025,770,COKE
193,2023-03-20 12:00:00,510.58,510.58,510.58,510.58,162,COKE
194,2023-03-20 11:45:00,510.17,512.18,510.17,510.195,578,COKE
195,2023-03-20 11:30:00,510.38,512.3,510.38,512.3,1113,COKE
196,2023-03-20 11:15:00,513.7689,513.7689,513.7689,513.7689,150,COKE
197,2023-03-20 11:00:00,511.525,511.525,511.03,511.03,269,COKE
198,2023-03-20 10:45:00,510.2691,510.2691,510.2691,510.2691,111,COKE
199,2023-03-20 10:15:00,505.22,508.59,505.22,508.59,896,COKE
200,2023-03-20 10:00:00,500.865,500.865,500.865,500.865,101,COKE
201,2023-03-20 09:45:00,500.78,500.78,500.78,500.78,548,COKE
202,2023-03-20 08:15:00,497.0,497.0,497.0,497.0,201,COKE
203,2023-03-17 16:15:00,498.27,498.27,498.27,498.27,3392,COKE
204,2023-03-17 16:00:00,497.11,500.95,497.11,497.66,11036,COKE
205,2023-03-17 15:45:00,496.4,496.4,496.4,496.4,164,COKE
206,2023-03-17 15:15:00,497.33,497.5575,496.38,497.5575,869,COKE
207,2023-03-17 15:00:00,496.135,496.56,496.135,496.56,671,COKE
208,2023-03-17 14:45:00,496.83,496.95,496.83,496.95,697,COKE
209,2023-03-17 14:30:00,496.55,496.55,496.55,496.55,344,COKE
210,2023-03-17 14:15:00,496.65,496.65,496.55,496.55,612,COKE
211,2023-03-17 14:00:00,499.04,499.04,499.04,499.04,550,COKE
212,2023-03-17 13:15:00,495.665,495.665,495.665,495.665,104,COKE
213,2023-03-17 13:00:00,496.24,496.24,496.21,496.21,201,COKE
214,2023-03-17 12:45:00,500.0,500.84,495.53,496.1,5835,COKE
215,2023-03-17 12:30:00,497.6141,498.6833,497.6141,498.6833,530,COKE
216,2023-03-17 12:15:00,499.75,499.75,498.77,498.77,264,COKE
217,2023-03-17 12:00:00,498.53,498.53,498.53,498.53,111,COKE
218,2023-03-17 11:30:00,500.0,500.0,500.0,500.0,245,COKE
219,2023-03-17 11:15:00,497.77,497.77,497.77,497.77,780,COKE
220,2023-03-17 11:00:00,498.2,498.2,495.11,497.49,1550,COKE
221,2023-03-17 10:45:00,498.9,498.9,498.9,498.9,280,COKE
222,2023-03-17 10:30:00,502.0,502.41,500.71,501.13,1473,COKE
223,2023-03-17 10:15:00,506.475,506.475,504.29,505.59,434,COKE
224,2023-03-17 10:00:00,502.36,503.0,502.36,503.0,444,COKE
225,2023-03-17 09:45:00,500.93,502.155,500.0,500.0,10813,COKE
226,2023-03-16 16:15:00,505.75,505.75,505.3,505.3,459,COKE
227,2023-03-16 16:00:00,505.78,507.58,504.53,505.48,5727,COKE
228,2023-03-16 15:45:00,505.82,507.39,505.33,506.32,2381,COKE
229,2023-03-16 15:30:00,504.16,505.25,504.16,504.84,2593,COKE
230,2023-03-16 15:15:00,503.93,504.7021,503.07,503.09,1004,COKE
231,2023-03-16 15:00:00,504.46,504.46,503.0,503.0,1861,COKE
232,2023-03-16 14:45:00,503.78,504.79,502.8,504.79,4074,COKE
233,2023-03-16 14:15:00,504.945,504.945,504.945,504.945,103,COKE
234,2023-03-16 14:00:00,506.3,506.3,504.146,505.04,822,COKE
235,2023-03-16 13:45:00,505.48,505.48,505.42,505.42,260,COKE
236,2023-03-16 13:30:00,504.0894,504.0894,504.0894,504.0894,212,COKE
237,2023-03-16 13:15:00,507.39,507.6,505.285,505.3,2146,COKE
238,2023-03-16 13:00:00,505.0,505.34,504.9325,505.17,1229,COKE
239,2023-03-16 12:45:00,503.065,503.485,501.6901,501.6901,884,COKE
240,2023-03-16 12:30:00,505.175,505.175,501.51,501.51,1242,COKE
241,2023-03-16 12:00:00,506.8,506.8,506.8,506.8,552,COKE
242,2023-03-16 11:30:00,506.32,506.715,505.25,506.49,1249,COKE
243,2023-03-16 11:15:00,507.605,507.605,507.605,507.605,117,COKE
244,2023-03-16 11:00:00,506.37,506.37,504.35,506.36,1173,COKE
245,2023-03-16 10:45:00,504.16,504.16,504.03,504.03,271,COKE
246,2023-03-16 10:30:00,505.0,505.0,505.0,505.0,445,COKE
247,2023-03-16 10:15:00,507.6,507.6,507.6,507.6,113,COKE
248,2023-03-16 10:00:00,508.06,508.06,507.39,507.39,207,COKE
249,2023-03-16 09:45:00,506.0,506.0,506.0,506.0,498,COKE
250,2023-03-15 16:15:00,509.01,509.01,509.01,509.01,1582,COKE
251,2023-03-15 16:00:00,509.76,510.405,508.095,509.01,11299,COKE
252,2023-03-15 15:45:00,508.35,508.35,507.72,507.72,590,COKE
253,2023-03-15 15:30:00,511.1,511.1,509.88,509.88,1510,COKE
254,2023-03-15 15:15:00,510.89,511.685,510.27,510.27,990,COKE
255,2023-03-15 15:00:00,508.07,510.925,508.07,510.925,811,COKE
256,2023-03-15 14:45:00,511.42,512.9,510.13,510.13,334,COKE
257,2023-03-15 14:30:00,510.07,512.515,510.07,512.515,1170,COKE
258,2023-03-15 14:00:00,502.62,504.89,502.62,504.89,1804,COKE
259,2023-03-15 13:45:00,504.35,504.35,503.855,503.855,558,COKE
260,2023-03-15 13:30:00,504.39,504.39,504.35,504.35,253,COKE
261,2023-03-15 13:15:00,503.945,504.12,503.945,504.12,1081,COKE
262,2023-03-15 13:00:00,504.72,505.7258,504.43,504.43,808,COKE
263,2023-03-15 12:45:00,503.9,503.9,503.7,503.7,892,COKE
264,2023-03-15 12:30:00,504.6,504.6,502.95,502.95,227,COKE
265,2023-03-15 12:15:00,505.02,505.17,504.675,505.17,3563,COKE
266,2023-03-15 12:00:00,506.51,506.51,505.0,505.78,835,COKE
267,2023-03-15 11:45:00,508.63,508.73,507.1,508.05,2067,COKE
268,2023-03-15 11:30:00,509.715,509.715,508.63,508.63,389,COKE
269,2023-03-15 11:15:00,509.74,509.74,509.49,509.51,934,COKE
270,2023-03-15 11:00:00,508.5,510.23,507.56,510.23,1608,COKE
271,2023-03-15 10:45:00,507.39,509.64,507.39,507.805,1099,COKE
272,2023-03-15 10:15:00,505.01,510.015,505.01,510.015,485,COKE
273,2023-03-15 10:00:00,509.065,509.065,508.84,508.84,264,COKE
274,2023-03-15 09:45:00,511.82,511.82,508.0,509.02,1445,COKE
275,2023-03-14 16:15:00,519.86,519.86,519.86,519.86,590,COKE
276,2023-03-14 16:00:00,519.05,521.315,518.145,519.79,12155,COKE
277,2023-03-14 15:45:00,517.36,520.155,517.36,519.71,1736,COKE
278,2023-03-14 15:30:00,516.25,516.495,516.25,516.495,939,COKE
279,2023-03-14 15:15:00,518.3,518.3,516.2,516.2,487,COKE
280,2023-03-14 15:00:00,519.62,519.62,519.62,519.62,102,COKE
281,2023-03-14 14:45:00,519.745,519.745,519.745,519.745,517,COKE
282,2023-03-14 14:30:00,518.74,519.015,518.4295,519.015,472,COKE
283,2023-03-14 14:15:00,518.7,518.7,516.49,516.49,884,COKE
284,2023-03-14 14:00:00,520.48,520.5,520.48,520.5,313,COKE
285,2023-03-14 13:45:00,522.43,522.43,520.39,520.48,1514,COKE
286,2023-03-14 13:30:00,521.885,521.885,521.885,521.885,127,COKE
287,2023-03-14 13:15:00,523.315,523.315,519.795,521.05,1242,COKE
288,2023-03-14 13:00:00,523.325,523.325,523.325,523.325,147,COKE
289,2023-03-14 12:45:00,522.365,523.22,522.365,522.39,366,COKE
290,2023-03-14 12:30:00,523.4,523.4,523.12,523.12,213,COKE
291,2023-03-14 12:15:00,523.14,523.14,521.75,522.87,1119,COKE
292,2023-03-14 12:00:00,523.0,524.56,523.0,523.02,683,COKE
293,2023-03-14 11:45:00,523.39,523.39,523.39,523.39,210,COKE
294,2023-03-14 11:30:00,526.5,526.5,525.37,525.37,852,COKE
295,2023-03-14 11:15:00,526.2875,526.2875,525.61,525.61,227,COKE
296,2023-03-14 11:00:00,528.63,528.63,525.8,526.785,723,COKE
297,2023-03-14 10:45:00,526.28,527.77,526.01,526.01,916,COKE
298,2023-03-14 10:30:00,527.88,528.475,526.0,527.02,1749,COKE
299,2023-03-14 10:15:00,527.94,529.77,526.65,526.65,950,COKE
300,2023-03-14 10:00:00,534.4699,534.4699,526.63,529.1886,629,COKE
301,2023-03-14 09:45:00,528.68,533.82,528.68,533.8,1276,COKE
302,2023-03-13 16:15:00,518.64,518.64,518.64,518.64,4364,COKE
303,2023-03-13 16:00:00,519.135,519.75,516.63,518.77,2693,COKE
304,2023-03-13 15:45:00,517.13,521.24,516.95,521.24,1227,COKE
305,2023-03-13 15:30:00,516.5,516.5,516.2,516.2,301,COKE
306,2023-03-13 15:15:00,519.285,519.285,517.02,517.22,1524,COKE
307,2023-03-13 14:45:00,522.44,522.44,520.715,520.86,817,COKE
308,2023-03-13 14:30:00,524.54,524.54,522.57,522.57,339,COKE
309,2023-03-13 14:15:00,524.07,524.505,523.91,523.91,698,COKE
310,2023-03-13 14:00:00,525.02,526.38,522.83,523.93,7069,COKE
311,2023-03-13 13:45:00,522.1,524.07,522.1,524.07,264,COKE
312,2023-03-13 13:30:00,524.58,524.58,522.0,522.0,556,COKE
313,2023-03-13 13:15:00,523.04,523.25,523.0,523.25,329,COKE
314,2023-03-13 12:45:00,525.5,526.5,524.05,526.16,2127,COKE
315,2023-03-13 12:30:00,525.21,525.21,525.21,525.21,122,COKE
316,2023-03-13 12:15:00,522.805,523.63,522.805,523.63,325,COKE
317,2023-03-13 12:00:00,520.625,523.14,519.6,521.71,2562,COKE
318,2023-03-13 11:45:00,522.92,523.12,521.25,521.25,776,COKE
319,2023-03-13 11:30:00,523.8,523.8,523.8,523.8,139,COKE
320,2023-03-13 11:00:00,522.32,522.59,521.4,522.59,1317,COKE
321,2023-03-13 10:45:00,521.615,525.0,521.615,524.1,1368,COKE
322,2023-03-13 10:30:00,525.07,525.07,521.18,521.18,1004,COKE
323,2023-03-13 10:15:00,525.0,526.525,522.53,522.53,1643,COKE
324,2023-03-13 10:00:00,520.78,527.63,520.78,527.25,593,COKE
325,2023-03-13 09:45:00,518.57,521.01,517.465,518.21,1645,COKE
326,2023-03-10 16:15:00,523.62,523.62,523.62,523.62,107,COKE
327,2023-03-10 16:00:00,522.5,524.5,522.11,522.46,5263,COKE
328,2023-03-10 15:45:00,523.51,524.77,522.82,522.965,624,COKE
329,2023-03-10 14:45:00,525.845,525.845,525.845,525.845,117,COKE
330,2023-03-10 14:15:00,525.38,525.38,525.38,525.38,110,COKE
331,2023-03-10 14:00:00,523.08,523.08,523.08,523.08,276,COKE
332,2023-03-10 13:45:00,523.005,523.005,520.0316,520.0316,1199,COKE
333,2023-03-10 13:30:00,524.305,524.305,524.305,524.305,444,COKE
334,2023-03-10 13:15:00,525.67,527.36,524.39,526.145,950,COKE
335,2023-03-10 13:00:00,527.925,528.0,525.09,525.665,1351,COKE
336,2023-03-10 12:30:00,527.105,527.105,524.34,524.34,973,COKE
337,2023-03-10 12:15:00,526.548,526.548,526.548,526.548,135,COKE
338,2023-03-10 12:00:00,531.17,531.17,531.075,531.075,442,COKE
339,2023-03-10 11:45:00,532.11,536.6868,532.11,536.6868,1014,COKE
340,2023-03-10 11:30:00,527.3,531.35,527.3,529.71,1487,COKE
341,2023-03-10 11:15:00,526.62,526.62,526.5,526.5,541,COKE
342,2023-03-10 11:00:00,526.11,526.11,526.11,526.11,228,COKE
343,2023-03-10 10:30:00,527.0,528.7,525.25,525.56,6580,COKE
344,2023-03-10 10:15:00,530.13,530.4999,529.87,529.87,1457,COKE
345,2023-03-10 10:00:00,528.13,530.91,528.13,529.98,3625,COKE
346,2023-03-10 09:45:00,531.5,531.5,531.01,531.01,938,COKE
347,2023-03-09 16:15:00,531.72,531.72,531.72,531.72,716,COKE
348,2023-03-09 16:00:00,534.23,534.235,530.0248,530.89,3813,COKE
349,2023-03-09 15:45:00,535.39,535.39,534.405,534.5275,1022,COKE
350,2023-03-09 15:30:00,532.81,532.81,532.77,532.775,1510,COKE
351,2023-03-09 15:15:00,535.55,535.55,535.55,535.55,135,COKE
352,2023-03-09 15:00:00,539.5243,539.5243,539.065,539.065,407,COKE
353,2023-03-09 14:30:00,541.64,541.64,541.64,541.64,121,COKE
354,2023-03-09 14:15:00,539.53,541.2,539.5,540.29,3070,COKE
355,2023-03-09 13:45:00,540.6,540.6,540.6,540.6,434,COKE
356,2023-03-09 13:30:00,541.82,543.37,541.35,541.35,7852,COKE
357,2023-03-09 13:15:00,542.0,542.0,542.0,542.0,214,COKE
358,2023-03-09 12:45:00,542.81,542.81,542.81,542.81,216,COKE
359,2023-03-09 12:30:00,543.33,543.33,542.505,543.01,475,COKE
360,2023-03-09 12:15:00,541.2,542.745,541.125,542.745,1790,COKE
361,2023-03-09 12:00:00,540.98,541.06,540.98,540.98,398,COKE
362,2023-03-09 11:45:00,543.13,543.13,543.13,543.13,218,COKE
363,2023-03-09 11:30:00,542.71,543.3,542.71,543.0,1030,COKE
364,2023-03-09 11:15:00,541.62,543.105,541.62,543.105,503,COKE
365,2023-03-09 10:45:00,542.88,543.7,541.9754,541.9754,1342,COKE
366,2023-03-09 10:15:00,546.39,546.39,546.39,546.39,518,COKE
367,2023-03-09 09:45:00,545.0,546.05,545.0,546.05,513,COKE
368,2023-03-08 16:00:00,545.69,545.69,542.86,542.86,7957,COKE
369,2023-03-08 15:45:00,543.96,545.275,543.96,544.425,843,COKE
370,2023-03-08 15:30:00,543.93,543.93,543.93,543.93,308,COKE
